TransactionID,CustomerID,Amount,IP_Location,Device,TransactionTime,TransactionDate,TransactionType,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
198,6022,9288.79,183.219.41.186,Desktop,02:11:37,2008-11-20,Deposit,8826.62,-462.1700000000001,GB93YMRN33730910818709,GB43FPYL08735160912347,Bethanyborough,North Brian,BNI,Mandiri,1
925,2219,7714.6,197.89.190.127,Mobile,01:16:40,1980-06-25,Transfer,6609.92,-1104.6800000000003,GB21AJAJ13467136708533,GB49HUNF22525845824545,Brianborough,Walkertown,Mandiri,BRI,1
1760,3846,786.3,193.187.118.16,Mobile,03:47:37,2016-02-10,Deposit,5880.12,5093.82,GB32LSKU50748421568671,GB27DLOE25404206642475,Adammouth,Adammouth,BRI,BNI,0
424,1838,9693.49,210.161.100.17,Tablet,11:04:54,2019-08-16,Purchase,6727.47,-2966.0199999999995,GB78BYMR31360319211811,GB20GGLM10455927598276,Collinsmouth,Lake Eric,Mandiri,CIMB,1
160,8983,21704.36,55.171.152.41,Tablet,08:58:19,2007-05-19,Transfer,16603.23,-5101.130000000001,GB08LRXF19601330252654,GB82BIZH94267805236734,Maryfort,Port Leslie,CIMB,BCA,1
359,7173,6712.73,97.181.205.112,Tablet,01:53:22,1976-09-19,Withdrawal,4654.3,-2058.4299999999994,GB66WQLR02850089469406,GB21SNUQ10519914860526,New Allenton,Ortizmouth,BNI,BNI,1
1228,5830,110.32,169.98.5.32,Tablet,05:29:21,1979-03-08,Withdrawal,2784.25,2673.93,GB57CPSB20877035062316,GB03YDCY16981127729495,Cookton,Cookton,BNI,BNI,0
1919,7462,5491.45,121.5.12.8,Mobile,08:48:43,1983-11-20,Transfer,15635.51,10144.060000000001,GB06CWVF80997668665438,GB34UORW82927841706781,North Anna,North Anna,BCA,BCA,0
1613,3650,1662.77,110.50.79.55,Tablet,09:56:43,2007-05-17,Withdrawal,9243.43,7580.66,GB57WSKM30876405295068,GB60OMGT19115516657093,Johnmouth,Johnmouth,CIMB,CIMB,0
1774,5884,3870.97,114.108.37.30,Tablet,04:41:14,1983-08-20,Purchase,13901.49,10030.52,GB07POBD33764925369647,GB58KHYW21684673895970,Mcdanielville,Mcdanielville,BNI,BRI,0
1192,3970,1010.07,34.30.149.90,Tablet,03:41:14,1977-09-04,Withdrawal,16099.76,15089.69,GB79WHJF33665625522499,GB60LMOW67565533260877,Amandaview,Amandaview,BNI,BNI,0
1461,5530,4066.82,97.186.104.18,Tablet,10:40:41,1972-08-09,Transfer,10994.64,6927.82,GB54VWUC64539439603416,GB80TPVZ56006505020298,West Angela,West Angela,BNI,BCA,0
385,7028,21785.02,150.212.46.44,Desktop,12:13:43,1982-10-26,Withdrawal,17181.67,-4603.350000000002,GB21JHPT23325231321230,GB19FJXB06019909204788,Johnsonview,East Rebeccaview,CIMB,BNI,1
165,1789,15178.38,169.216.97.250,Mobile,04:52:39,1982-12-17,Transfer,12455.33,-2723.0499999999993,GB49ZWJI73687007419640,GB07PTKP69750780707771,Jennifermouth,Lake Devon,BCA,Mandiri,1
403,5920,6405.33,101.202.103.163,Mobile,11:32:03,2025-07-18,Transfer,9731.39,3326.0599999999995,GB80ZQXO45505452681626,GB36MQOE42796116821426,Garzashire,West Patriciaside,BNI,Mandiri,1
661,7910,12295.2,217.73.145.110,Mobile,20:43:10,1996-05-24,Transfer,10894.91,-1400.2900000000009,GB86VWOV32076954973854,GB24VNYV56037868138161,Port Diamondview,New Toddhaven,BNI,CIMB,1
214,8140,18360.7,147.13.248.131,Mobile,21:19:01,1992-09-12,Transfer,19468.15,1107.4500000000007,GB08QAIZ86856556473782,GB59WFID60079548315520,Jamesview,Pierceland,Mandiri,CIMB,1
309,4599,12588.19,30.126.102.79,Mobile,00:52:18,1983-04-05,Purchase,8527.05,-4061.1400000000012,GB72DMZY38779821973094,GB60NUBX51317702888957,North Coltonmouth,Andrewstad,BCA,CIMB,1
617,8793,6873.15,46.141.100.165,Desktop,07:31:04,1987-11-21,Purchase,7944.46,1071.3100000000004,GB57GWFE74272523881542,GB50WKGZ54772469586782,Lake Charlotte,New Annabury,BNI,CIMB,1
576,4395,14720.99,113.166.249.136,Desktop,21:33:10,1992-03-19,Purchase,15370.69,649.7000000000007,GB76TUBO93996584194789,GB62YWQO19529384000878,Mackchester,West Jonathan,CIMB,CIMB,1
605,3042,12031.72,56.86.16.246,Desktop,20:12:08,1971-07-04,Deposit,15448.98,3417.26,GB82MWXA03356961769193,GB08KIIN41359837933748,Lake Craigfurt,Lake Shari,CIMB,BCA,1
1799,4973,5825.51,56.154.32.116,Desktop,10:44:52,1991-06-27,Deposit,17436.37,11610.859999999999,GB42YTZC63475380942712,GB50KHPS01630420240840,Lake Don,Lake Don,Mandiri,BNI,0
1344,2938,410.44,66.3.72.92,Tablet,23:12:16,2018-02-04,Purchase,6907.62,6497.18,GB94LOEO94545860180143,GB77WRBN35682963932602,Nicoleland,Nicoleland,BNI,Mandiri,0
1512,1606,3649.4,31.48.28.164,Mobile,13:30:58,2019-01-21,Transfer,19005.77,15356.37,GB12OPYQ83069239390103,GB91VOHW87770120628134,Dillonfurt,Dillonfurt,Mandiri,BRI,0
320,9715,14726.34,103.239.174.40,Mobile,01:02:00,2024-05-10,Transfer,19524.78,4798.439999999999,GB45JSBC56538085771374,GB80EMEJ77524816866205,Morrisland,Burkechester,BCA,BRI,1
1989,1145,3893.68,180.184.243.61,Tablet,21:08:33,1999-10-16,Deposit,10866.46,6972.779999999999,GB88JLES18574999303285,GB20GFVF71366014871451,Robertborough,Robertborough,BNI,CIMB,0
1724,9644,240.16,148.4.10.41,Desktop,12:56:06,2024-12-01,Transfer,3773.25,3533.09,GB14TMEV44662217307851,GB84MBSJ53626284476952,West Raymondside,West Raymondside,BRI,BCA,0
1145,1863,331.4,162.129.46.4,Tablet,16:46:45,1995-09-09,Transfer,7628.11,7296.71,GB79UFNV20747398497491,GB33GTER23913525564720,East Christopher,East Christopher,BNI,BRI,0
1544,2141,972.02,97.113.220.55,Desktop,16:59:55,1987-10-08,Purchase,8923.43,7951.41,GB93RHVR50693663560308,GB05SMTN05685413678264,Lake Allen,Lake Allen,BCA,BCA,0
201,9048,12569.22,74.170.32.102,Mobile,16:46:08,1997-10-06,Deposit,9112.04,-3457.1799999999985,GB94DTUC42038725279457,GB39OJVO10487215087298,Brownmouth,Lake Jeffreyside,BNI,BRI,1
525,5818,5080.31,149.37.187.130,Tablet,14:48:54,1976-12-29,Deposit,7062.08,1981.7699999999995,GB12NFSC13798821903715,GB24DJYH04243058883987,Michellestad,Jimenezfurt,BNI,Mandiri,1
1883,7329,1059.85,63.152.202.221,Tablet,19:54:18,1994-10-28,Purchase,4028.29,2968.44,GB80CYYE13467864150738,GB50NERA08082098545532,Port Colleen,Port Colleen,BCA,BRI,0
186,1567,24270.63,55.139.31.52,Tablet,09:48:38,1999-07-17,Withdrawal,19099.78,-5170.850000000002,GB09SFMM82917513828309,GB92VAVL79734437228322,North Laura,Garrettton,BRI,BNI,1
1872,7723,2176.97,65.17.17.139,Desktop,23:16:35,1993-08-31,Transfer,18332.23,16155.26,GB58SMHD40942384590406,GB14XPRI62669177393738,Brandonburgh,Brandonburgh,BNI,BRI,0
1864,5857,42.29,166.198.255.226,Desktop,17:19:25,1989-11-26,Transfer,3579.11,3536.82,GB05VJQH72475327600053,GB38UDTX17553560268956,North Jonathanside,North Jonathanside,Mandiri,BNI,0
867,6539,8361.3,138.129.192.140,Mobile,15:14:30,1996-05-08,Purchase,6615.18,-1746.119999999999,GB31ZFXY05980504560606,GB21MESH44329033978116,Floydton,Lake Michelleton,CIMB,BNI,1
388,2816,8442.34,70.134.104.92,Desktop,04:41:39,1974-08-17,Purchase,12018.34,3576.0,GB64YEDY08424878637485,GB93ABWI57346871421763,Port Kevinside,Port Christina,BCA,BNI,1
1670,5996,957.88,201.130.139.188,Mobile,09:21:02,1994-08-19,Purchase,3668.67,2710.79,GB74XNTB93261842893984,GB71EMKF29325748445365,Thomasview,Thomasview,BRI,CIMB,0
508,2110,17818.39,192.106.34.116,Desktop,14:24:53,1988-11-16,Purchase,13772.59,-4045.7999999999993,GB04FPLH80495626170979,GB26LBRB10459907785782,Martinshire,Randymouth,BNI,Mandiri,1
406,3300,6876.47,151.158.165.187,Tablet,12:20:36,1986-07-20,Transfer,10160.07,3283.5999999999995,GB94ZGFV95776919998477,GB48PMTS48658734052371,Lake Lee,Port Brandy,Mandiri,CIMB,1
948,7531,6362.19,84.124.60.167,Mobile,23:56:19,2014-04-14,Withdrawal,6718.41,356.22000000000025,GB30RKGN07721293868676,GB85REKS19040419344726,West Brenda,West Dana,BRI,BRI,1
1358,4095,1171.78,50.63.155.6,Tablet,09:37:33,1990-01-04,Transfer,6534.34,5362.56,GB77ZHGS29171763052314,GB70RHHU18196863759023,Port Jenniferside,Port Jenniferside,BCA,CIMB,0
480,4825,21126.4,137.50.229.132,Desktop,05:45:00,1981-10-02,Withdrawal,14343.61,-6782.790000000001,GB14VNNS76142936266733,GB61YSHI96401501658683,Mooremouth,New Carriehaven,CIMB,CIMB,1
427,4695,13226.56,144.218.75.172,Desktop,07:44:54,1971-09-28,Deposit,19501.18,6274.620000000001,GB97WAHG16725595563908,GB87YUJF76277384976653,New Daleview,New Marilynville,CIMB,BRI,1
719,1821,15470.41,173.6.92.190,Mobile,17:31:27,1987-10-10,Withdrawal,16360.89,890.4799999999996,GB48PDZM11809794713246,GB91MYVO04067619109797,West Claudiaberg,South Timothy,CIMB,Mandiri,1
1422,6038,3246.25,26.40.131.160,Desktop,06:53:52,1979-09-02,Withdrawal,12600.59,9354.34,GB06IVUO33934495608847,GB20SIDZ07447295379581,Jessicastad,Jessicastad,BRI,Mandiri,0
1480,3605,1788.57,85.109.242.65,Mobile,09:15:16,2004-02-11,Deposit,6440.35,4651.780000000001,GB13SDZM55215849162912,GB87DXVQ33359409548091,Austinland,Austinland,BCA,Mandiri,0
1935,7216,400.59,23.134.235.164,Mobile,04:34:17,2005-01-24,Purchase,9707.04,9306.45,GB45IEMF71469625370480,GB11ZGVA33400374454802,New Arthur,New Arthur,CIMB,Mandiri,0
118,4587,21406.67,201.221.60.106,Tablet,03:46:13,2020-11-23,Withdrawal,17591.42,-3815.25,GB67CIIV36386693874083,GB04QLLO58820172216604,Lake Sarahbury,New Amy,Mandiri,BNI,1
1866,9274,3706.41,59.128.26.132,Desktop,09:23:16,1971-07-17,Withdrawal,18842.09,15135.68,GB50OVRW75539745958928,GB03XFQB13587107279876,Stephanieborough,Stephanieborough,BNI,BNI,0
202,3410,21680.4,35.105.81.203,Mobile,03:12:39,1998-06-05,Deposit,14802.11,-6878.290000000001,GB17DPIS25751149160929,GB98JJZM70499167401052,New Wendy,Lake Derrick,BRI,BRI,1
1026,8116,2117.19,16.109.218.28,Tablet,01:12:34,1997-08-21,Deposit,8335.33,6218.139999999999,GB46JBDL05751186334266,GB81WCTD29430795241881,West Christopherburgh,West Christopherburgh,Mandiri,BNI,0
1207,9749,5664.62,197.234.235.216,Desktop,07:13:06,1998-08-24,Purchase,15709.38,10044.759999999998,GB70OVIB94056411834185,GB76WEDY71504712374806,Port Jillshire,Port Jillshire,CIMB,BCA,0
1410,2791,1344.46,146.26.211.14,Tablet,07:20:42,1994-10-15,Withdrawal,9521.57,8177.11,GB85SYML35689766365787,GB14ZLRG14742164598120,West Amyport,West Amyport,BCA,BCA,0
1810,6711,1045.06,141.68.169.73,Mobile,06:39:11,2006-04-04,Deposit,19657.9,18612.84,GB94OXEF32369089066135,GB46VICK41895415858838,New Natashabury,New Natashabury,CIMB,CIMB,0
1118,3401,782.93,67.103.189.146,Tablet,07:21:56,2025-01-28,Withdrawal,11131.24,10348.31,GB23RGPM37224088672597,GB88GYVK87718185809370,Matthewton,Matthewton,BCA,BNI,0
1299,5261,1241.29,85.247.58.80,Tablet,21:33:50,1989-12-27,Withdrawal,14304.33,13063.04,GB65JOWC73613904700614,GB49EKLA54449575127575,North Dannybury,North Dannybury,BRI,BRI,0
1547,3447,3120.5,219.48.146.175,Tablet,00:50:54,2021-05-03,Deposit,19056.76,15936.259999999998,GB98ERYW95693813485626,GB94GJCM15668913704872,Briggsshire,Briggsshire,BCA,CIMB,0
1158,3727,1377.46,216.27.134.237,Tablet,13:29:28,2023-12-03,Withdrawal,5310.96,3933.5,GB85XJND41418993708046,GB48HMKK18422033242535,New Stevenshire,New Stevenshire,CIMB,CIMB,0
946,3143,8114.78,182.108.232.104,Tablet,01:49:19,1991-02-24,Deposit,11842.43,3727.6500000000005,GB71IITE65274823732863,GB51KDPB86539664660650,Sheliaberg,East Andrew,BNI,BNI,1
591,9060,10969.76,96.30.188.169,Desktop,20:28:30,2020-11-09,Withdrawal,11386.98,417.21999999999935,GB51WDNH29598717550353,GB45LLZK14216995234423,Wilsonburgh,Port Charlestown,BCA,Mandiri,1
1894,1405,7255.78,193.52.55.109,Tablet,17:39:11,1978-12-18,Withdrawal,18980.32,11724.54,GB19AWBB19693293527935,GB35JPQF98348114901379,New Toddburgh,New Toddburgh,BRI,BRI,0
1420,3870,169.22,173.122.161.7,Mobile,04:55:27,1976-04-21,Deposit,9295.87,9126.650000000001,GB15DYIH85286380194480,GB90JAFG55327403748228,East Keithborough,East Keithborough,Mandiri,BNI,0
843,7088,9495.4,187.201.210.154,Tablet,10:39:38,1988-10-15,Purchase,7110.59,-2384.8099999999995,GB22BSMX11504348133472,GB13GLQV31201431920109,Brownmouth,Tiffanychester,Mandiri,BCA,1
1302,5264,2514.52,64.85.210.138,Desktop,16:18:49,2025-02-06,Withdrawal,9903.37,7388.85,GB17BABI50568765180329,GB84AIRQ15447332136326,New Angelatown,New Angelatown,BRI,BNI,0
231,2940,895.72,147.187.243.4,Tablet,22:57:45,1970-08-17,Withdrawal,675.65,-220.07000000000005,GB70CROU61347722674128,GB12VVIZ74493142383852,North Jesse,Hernandezville,Mandiri,BRI,1
797,5736,903.42,129.19.165.62,Mobile,10:50:27,2023-11-17,Transfer,1434.87,531.4499999999999,GB42VWMZ86074638013853,GB84ZZVG99739609260170,West Mark,New Grant,CIMB,BRI,1
1951,1017,1887.3,214.63.197.66,Tablet,06:58:37,1996-04-24,Transfer,8000.02,6112.72,GB46XKDW21140708282935,GB67UVRU87276738041441,Woodardbury,Woodardbury,CIMB,Mandiri,0
1029,7762,1167.42,67.74.116.23,Mobile,18:32:52,1970-05-08,Transfer,9169.0,8001.58,GB66GUHI14476412509161,GB61CPQC12513067839266,Hannahview,Hannahview,BNI,Mandiri,0
1740,7614,1871.14,147.190.201.250,Tablet,20:25:08,1978-03-27,Deposit,14302.99,12431.85,GB23XCUI80072184688945,GB35QVOY59140731489555,North Kimberlyland,North Kimberlyland,CIMB,BCA,0
412,6269,9404.67,108.97.108.236,Mobile,12:23:00,1989-12-25,Deposit,14209.11,4804.4400000000005,GB75KFNG94871149219020,GB39QGTL28111088230279,Lewisland,Lake Bobbymouth,BNI,BRI,1
1444,5020,2983.86,87.150.26.144,Desktop,02:33:10,1994-07-31,Withdrawal,12546.97,9563.109999999999,GB07IYAD90985396805190,GB91FAVD96017100188839,Lake Cindymouth,Lake Cindymouth,BCA,BCA,0
668,4865,16254.36,116.43.112.75,Mobile,17:04:18,1989-06-01,Purchase,16788.64,534.2799999999988,GB15AFWQ43878330228613,GB67SMAV34290312340208,Port Roberto,East Lindaside,BRI,BCA,1
311,1084,12077.15,168.62.231.150,Desktop,06:24:38,1993-11-18,Withdrawal,11616.05,-461.10000000000036,GB46KZJV43850195231168,GB07AFYO23498013421065,East Sarah,Mahoneyton,BNI,Mandiri,1
1311,1789,6671.36,155.147.40.186,Desktop,16:57:24,2020-05-18,Purchase,18259.25,11587.89,GB80XNQR68914352879478,GB57FONZ54007562592370,Port Jennifershire,Port Jennifershire,CIMB,CIMB,0
1723,3692,103.06,194.200.68.188,Desktop,14:44:57,1974-02-17,Withdrawal,18735.59,18632.53,GB19JXDH68094157690343,GB47XKTW18375533146987,West Ronaldberg,West Ronaldberg,Mandiri,Mandiri,0
97,1247,11109.7,100.247.231.74,Desktop,20:37:02,1970-07-31,Purchase,14682.45,3572.75,GB53XNPY09866989471957,GB32MHGX63292177634564,Rodriguezview,Mariaburgh,BRI,CIMB,1
1334,3191,959.17,221.157.59.206,Tablet,09:29:01,2012-04-01,Purchase,2721.16,1761.9899999999998,GB19XCJP38492794053846,GB12KSOK29542251398700,Markshire,Markshire,BCA,CIMB,0
155,4398,22795.19,204.39.199.135,Mobile,15:54:15,1971-10-03,Purchase,17658.96,-5136.23,GB37TJZR38594513990807,GB04OBBM46910253785146,Scottmouth,Hillbury,CIMB,BRI,1
1764,6475,866.0,138.211.64.224,Tablet,00:32:16,1980-12-05,Transfer,4839.16,3973.16,GB26JUNX81131973809121,GB90SDXT20886788072216,Austinbury,Austinbury,Mandiri,BCA,0
1615,3753,679.74,189.143.43.164,Tablet,04:38:06,2001-11-11,Transfer,8236.48,7556.74,GB21EXLJ22680757984397,GB29FFMH06467192220028,Timothybury,Timothybury,CIMB,CIMB,0
1484,4594,1279.13,46.130.97.221,Desktop,23:10:25,1974-10-13,Deposit,6763.06,5483.93,GB51IHNH23549618240214,GB19MNDD79446583705133,West Charles,West Charles,BRI,BCA,0
1970,7997,5160.36,43.60.190.72,Mobile,08:55:25,2021-10-05,Withdrawal,15595.25,10434.89,GB08WBER31633063514642,GB42FERE02798974634249,South Ronaldport,South Ronaldport,Mandiri,BNI,0
1383,3474,1046.48,200.29.85.197,Tablet,08:14:56,1979-02-11,Withdrawal,19387.75,18341.27,GB71SDSQ60024165981232,GB13XIAQ37030028589430,South Victorburgh,South Victorburgh,Mandiri,BNI,0
271,3220,9140.23,37.11.166.220,Tablet,22:54:16,1978-04-19,Purchase,12645.08,3504.8500000000004,GB41ZRXW57019301971670,GB37AUBS44253221066757,Cynthiafurt,East Michelle,BCA,BNI,1
593,8173,3002.09,87.168.222.174,Desktop,11:31:33,2013-04-21,Withdrawal,4651.63,1649.54,GB68IYBY80634397697954,GB36ARWD19482119540963,Ochoashire,East Toni,BCA,BRI,1
1700,1970,570.84,22.154.145.90,Tablet,03:06:06,2017-05-07,Withdrawal,16822.09,16251.25,GB50IAFE64169788534910,GB75KOEL39778638101514,North Michelle,North Michelle,BNI,BCA,0
1098,3574,32.33,158.227.66.71,Mobile,05:12:32,2021-07-08,Deposit,1236.37,1204.04,GB67LNVZ12671803745170,GB11VCEI65216233220588,Nicoleberg,Nicoleberg,BNI,Mandiri,0
1805,2965,7593.99,141.147.186.140,Mobile,05:39:48,1980-09-08,Deposit,19008.44,11414.449999999999,GB06RBCV35299592815438,GB28OZBA65368573971502,Aprilbury,Aprilbury,Mandiri,BCA,0
373,6655,7562.7,61.13.20.37,Desktop,04:33:28,1986-05-01,Deposit,7715.82,153.1199999999999,GB02AYOC85050769288862,GB24XQIJ07103414136805,West Gracestad,Beckerview,Mandiri,BCA,1
357,9857,14538.06,34.133.12.227,Desktop,07:59:03,2018-06-15,Transfer,13575.18,-962.8799999999992,GB61EHYU34298745610849,GB83XVIR52654002089609,New Joseph,Knapphaven,BNI,BCA,1
1508,5776,4662.08,117.50.175.186,Tablet,21:29:27,1997-07-29,Purchase,17111.1,12449.019999999999,GB27KRLG16745498628108,GB72NKMK90151258586966,Kevinton,Kevinton,Mandiri,CIMB,0
804,7934,2311.88,31.198.150.36,Tablet,17:47:06,1979-01-26,Deposit,1882.01,-429.8700000000001,GB29VHQQ61012524668980,GB21NISD05288894039697,North Donnabury,East Vickie,CIMB,Mandiri,1
20,1856,18817.21,86.54.171.209,Tablet,04:21:04,1972-11-24,Withdrawal,17967.91,-849.2999999999993,GB48FRKS07583253248602,GB44VDZW08438456288040,Lake Scottstad,West Bethanybury,BNI,BCA,1
1692,4002,639.8,57.108.0.186,Desktop,17:13:16,2005-03-09,Purchase,5241.01,4601.21,GB63DWVU07557165750346,GB70EIYY85102354558030,East Michaelland,East Michaelland,BNI,BRI,0
1076,7847,1943.4,116.17.176.107,Mobile,19:50:23,2014-04-22,Transfer,17227.51,15284.109999999999,GB82HARH91422012033411,GB79YLFS48440342095620,Goldenborough,Goldenborough,BNI,Mandiri,0
1039,4848,3152.99,107.70.176.90,Desktop,18:29:51,1998-06-23,Purchase,12916.49,9763.5,GB21DIOM90677161072874,GB18MNWH43037957519831,Davisbury,Davisbury,BNI,BRI,0
1421,7599,2879.1,151.92.128.211,Desktop,09:55:23,2007-08-15,Transfer,15392.56,12513.46,GB54ROPL67034933778073,GB43OTRZ12666399150992,Leachberg,Leachberg,BRI,Mandiri,0
1139,2937,261.36,5.155.249.158,Desktop,14:14:42,2003-12-30,Transfer,671.33,409.97,GB21AIZP09796819611949,GB64ZWUE70037769238022,East Debrashire,East Debrashire,CIMB,BRI,0
1506,6549,2045.05,38.7.71.88,Mobile,12:59:30,1979-02-07,Deposit,12304.78,10259.730000000001,GB65UAHS05863395532757,GB39RXGR35630783024319,Kevinburgh,Kevinburgh,BCA,BCA,0
511,4409,13126.87,14.48.228.44,Mobile,01:05:54,2015-11-10,Deposit,9103.99,-4022.880000000001,GB64TKLP23220720376925,GB16EANG89831193936471,Karenmouth,South Jaredstad,BRI,BRI,1
1862,6317,857.13,38.9.148.51,Tablet,15:14:25,2004-07-12,Deposit,11567.94,10710.810000000001,GB19DIWW00189692246158,GB23MJWB66068238164077,Tyronetown,Tyronetown,Mandiri,BCA,0
206,6411,13216.04,60.233.231.151,Mobile,15:36:13,1975-05-29,Transfer,11188.63,-2027.4100000000017,GB16MBFI40382298474023,GB66WTWZ97549833177367,Lindseychester,Browntown,Mandiri,CIMB,1
194,7913,1506.18,191.95.218.194,Mobile,09:09:21,2015-07-18,Deposit,1270.75,-235.43000000000006,GB68WSTP01849327884701,GB04RHTA73946379463463,Brittanyton,Kimberlymouth,BNI,BNI,1
765,2681,16816.51,95.33.27.164,Desktop,05:13:55,1993-08-19,Withdrawal,13697.91,-3118.5999999999985,GB25JMJK67468049413407,GB94YODM71134035928159,New Heather,New Monique,BCA,BRI,1
1550,3013,814.03,188.35.249.209,Desktop,13:33:33,1993-12-01,Transfer,9178.56,8364.529999999999,GB16VGKB69207810308167,GB70BPYH99623536793898,South Diane,South Diane,Mandiri,BNI,0
1198,1200,6665.65,33.53.62.55,Tablet,11:55:43,2016-01-31,Withdrawal,18402.99,11737.340000000002,GB21CWJZ89782016883801,GB68UPGZ96264402020946,Watkinsstad,Watkinsstad,CIMB,BCA,0
1240,6146,4794.05,195.136.191.222,Tablet,02:43:18,2004-11-30,Purchase,19548.35,14754.3,GB60SCAX68413993097144,GB06CGDC67797215078367,Campbellport,Campbellport,BRI,BRI,0
435,9915,7401.34,169.0.39.246,Tablet,21:01:53,1988-08-15,Withdrawal,8637.55,1236.2099999999991,GB72NHFY82057885262416,GB19SVJZ81259511002450,Suttonchester,Jeremymouth,CIMB,BNI,1
489,3450,10912.33,145.208.81.246,Tablet,04:30:32,2013-12-09,Transfer,11383.77,471.4400000000005,GB85IGML18523276890303,GB87MVKB18653729860906,West Mary,Smithburgh,CIMB,BRI,1
505,7411,3318.05,53.151.12.39,Mobile,08:06:04,1993-02-12,Transfer,2889.12,-428.9300000000003,GB59JKMR85003026096304,GB28RQUS27497439396359,Michaelville,Lake Danielle,Mandiri,Mandiri,1
1589,3818,1209.5,90.111.223.138,Desktop,09:14:11,1974-06-16,Transfer,6996.33,5786.83,GB32QCJV08162466410419,GB62TIXS35691848669282,Roachport,Roachport,Mandiri,Mandiri,0
767,1954,783.58,126.68.90.82,Mobile,17:07:00,1998-02-14,Transfer,623.24,-160.34000000000003,GB52MWDP45704147475875,GB74FCXM54885460147451,Wesleyfort,East Jacquelineberg,CIMB,BCA,1
1756,6304,2119.06,65.109.145.235,Tablet,20:13:40,1986-05-29,Purchase,12387.34,10268.28,GB61NUBU85447348751983,GB78JBZL04558587366329,Port Allenborough,Port Allenborough,BRI,BCA,0
631,6950,17767.88,10.125.5.111,Mobile,16:56:13,1988-09-12,Deposit,13000.59,-4767.290000000001,GB27ABLS49344321384877,GB30JASW35256905936655,East Robertmouth,Toddmouth,Mandiri,BNI,1
1867,7499,1490.42,81.55.167.58,Desktop,16:17:16,1996-10-02,Transfer,16075.29,14584.87,GB27GRCA08728626648914,GB92ZJQC59024394293699,Port Tara,Port Tara,BNI,BCA,0
531,2819,6842.63,213.137.58.107,Mobile,22:16:36,2021-03-11,Transfer,8583.95,1741.3200000000006,GB55ZHYP30687501338635,GB79RNAB69832214561542,Drewborough,Lake John,BRI,CIMB,1
1364,9593,350.8,101.37.44.192,Mobile,16:07:23,2020-02-25,Purchase,3634.56,3283.7599999999998,GB85WGBU74040664659153,GB03NJAH19753476313226,Pamelaport,Pamelaport,BRI,BCA,0
702,5022,26792.65,166.166.148.140,Mobile,18:58:48,2016-08-11,Withdrawal,19776.14,-7016.510000000002,GB70YFTB59413661932295,GB89QVBS45506730770154,Port Rachelchester,Lake Tracey,BRI,BNI,1
648,1231,10327.84,202.214.68.176,Desktop,16:39:22,2015-10-03,Deposit,15769.85,5442.01,GB52OKKE71651622051500,GB35HKFN60969045963156,North Linda,Phillipsville,BCA,BNI,1
590,6791,2889.53,98.131.4.212,Tablet,07:14:48,1970-02-21,Purchase,4242.32,1352.7899999999995,GB57USQB81448616805645,GB31FHDZ60154202140469,Smithside,South Timothyside,Mandiri,CIMB,1
608,6451,2054.94,12.221.26.89,Desktop,18:54:27,2012-08-01,Deposit,1444.39,-610.55,GB07ZRXL49762766962317,GB75CPFW19881392992181,South Joe,Davidbury,Mandiri,BRI,1
1930,5227,929.6,40.137.60.142,Desktop,16:02:29,2016-04-29,Deposit,6842.08,5912.48,GB12NEOF66807941311235,GB67TMCA76986775610349,Sweeneyburgh,Sweeneyburgh,BCA,BRI,0
785,4990,21556.95,158.194.212.253,Mobile,15:33:12,1974-10-27,Purchase,15609.74,-5947.210000000001,GB34ZXMA30207231844246,GB89XULT83583675036489,Justinshire,Jenniferbury,BNI,CIMB,1
886,7809,6859.56,38.105.150.163,Tablet,10:37:27,2025-08-19,Withdrawal,7654.96,795.3999999999996,GB93JWNY82641848463190,GB19RQDZ28086802119154,West Carmen,New Danielmouth,BRI,BCA,1
1409,3115,421.61,23.215.149.163,Mobile,17:28:13,1984-12-12,Withdrawal,14241.59,13819.98,GB54OOIH57389434912470,GB93MTOW72410155637884,Valdezmouth,Valdezmouth,BCA,Mandiri,0
1390,7000,49.27,107.17.135.123,Tablet,17:01:37,1974-08-25,Purchase,1063.4,1014.1300000000001,GB41FBWQ29407067811156,GB89CZNI97713587831468,Christianchester,Christianchester,Mandiri,Mandiri,0
1329,7160,359.63,55.204.136.240,Mobile,20:35:45,2015-05-31,Deposit,1490.29,1130.6599999999999,GB94GYTS25012216697392,GB52KRSX70512493956727,New Christopher,New Christopher,BRI,Mandiri,0
926,9431,9941.49,221.27.86.43,Tablet,17:43:47,2020-08-12,Purchase,6709.14,-3232.3499999999995,GB49QQSR67949441894170,GB95BDVF39395656485615,Kelleyville,Heathermouth,BNI,Mandiri,1
838,7631,18914.83,192.58.78.124,Mobile,04:12:31,1991-01-15,Withdrawal,16767.86,-2146.970000000001,GB20FMVQ38538179994943,GB54TYKN36019736518064,West Annabury,Port Ericburgh,Mandiri,Mandiri,1
1239,5822,3743.48,199.196.0.95,Mobile,19:26:08,1995-05-19,Purchase,12730.1,8986.62,GB82FQXX19770324636124,GB53KXYB63446838001200,Phillipschester,Phillipschester,BRI,BNI,0
